Date,Regression (Sum of Yarra Glen-Warrandyte Interstation & Plenty 2 Mernda)
30/09/1899,245.5269
1/10/1899,573.8317
2/10/1899,528.6419
3/10/1899,342.8201
4/10/1899,280.3044
5/10/1899,246.3461
6/10/1899,221.9109
7/10/1899,198.3444
8/10/1899,178.4925
9/10/1899,173.6112
10/10/1899,166.2938
11/10/1899,267.3124
12/10/1899,317.7185
13/10/1899,233.6863
14/10/1899,201.8872
15/10/1899,277.8791
16/10/1899,506.6822
17/10/1899,1023.113
18/10/1899,892.8352
19/10/1899,642.2802
20/10/1899,408.6199
21/10/1899,325.0723
22/10/1899,283.3638
23/10/1899,249.9313
24/10/1899,275.8419
25/10/1899,293.7674
26/10/1899,246.0533
27/10/1899,216.8338
28/10/1899,195.56
29/10/1899,176.6665
30/10/1899,165.2039
31/10/1899,155.0854
1/11/1899,146.1262
2/11/1899,138.0894
3/11/1899,130.8944
4/11/1899,124.5349
5/11/1899,118.1831
6/11/1899,112.6365
7/11/1899,115.8595
8/11/1899,168.3298
9/11/1899,201.189
10/11/1899,229.972
11/11/1899,197.6427
12/11/1899,160.3025
13/11/1899,147.1448
14/11/1899,137.6614
15/11/1899,129.8989
16/11/1899,123.2447
17/11/1899,118.3792
18/11/1899,120.2906
19/11/1899,138.5586
20/11/1899,152.6693
21/11/1899,154.7772
22/11/1899,142.0527
23/11/1899,123.4853
24/11/1899,129.5022
25/11/1899,130.6543
26/11/1899,123.4886
27/11/1899,110.7222
28/11/1899,105.3912
29/11/1899,100.6183
30/11/1899,96.21786
1/12/1899,92.14829
2/12/1899,88.38059
3/12/1899,84.88276
4/12/1899,83.49274
5/12/1899,80.84345
6/12/1899,77.87606
7/12/1899,75.0883
8/12/1899,72.46646
9/12/1899,70.00087
10/12/1899,67.68134
11/12/1899,65.17086
12/12/1899,62.72884
13/12/1899,72.642
14/12/1899,78.56483
15/12/1899,75.33266
16/12/1899,63.57937
17/12/1899,60.2023
18/12/1899,58.05593
19/12/1899,56.02056
20/12/1899,54.08938
21/12/1899,52.25484
22/12/1899,50.5095
23/12/1899,48.84728
24/12/1899,47.266
25/12/1899,45.76186
26/12/1899,44.33159
27/12/1899,48.61618
28/12/1899,60.20141
29/12/1899,60.88944
30/12/1899,61.31428
31/12/1899,46.3761
1/01/1900,43.60146
2/01/1900,42.27095
3/01/1900,41.00209
4/01/1900,47.73369
5/01/1900,61.36763
6/01/1900,49.07363
7/01/1900,40.21976
8/01/1900,48.70367
9/01/1900,57.81187
10/01/1900,71.17014
11/01/1900,68.54106
12/01/1900,77.53367
13/01/1900,58.40173
14/01/1900,49.97579
15/01/1900,48.08804
16/01/1900,46.5348
17/01/1900,45.05723
18/01/1900,43.65472
19/01/1900,42.32717
20/01/1900,42.24852
21/01/1900,43.60505
22/01/1900,52.10837
23/01/1900,50.09737
24/01/1900,42.54359
25/01/1900,40.17046
26/01/1900,38.9069
27/01/1900,37.80361
28/01/1900,36.74717
29/01/1900,35.73893
30/01/1900,47.5814
31/01/1900,57.03016
1/02/1900,59.05129
2/02/1900,38.91289
3/02/1900,37.06619
4/02/1900,36.03854
5/02/1900,35.05404
6/02/1900,34.11028
7/02/1900,33.20549
8/02/1900,32.3382
9/02/1900,31.50619
10/02/1900,30.70768
11/02/1900,29.94163
12/02/1900,29.25674
13/02/1900,29.91409
14/02/1900,35.15364
15/02/1900,26.53341
16/02/1900,25.40311
17/02/1900,24.46344
18/02/1900,23.52678
19/02/1900,22.62338
20/02/1900,21.75175
21/02/1900,20.91042
22/02/1900,20.0979
23/02/1900,19.3128
24/02/1900,18.55391
25/02/1900,17.82002
26/02/1900,17.11007
27/02/1900,16.42304
28/02/1900,15.75805
1/03/1900,15.68232
2/03/1900,36.60864
3/03/1900,63.68173
4/03/1900,97.22046
5/03/1900,56.35166
6/03/1900,30.33507
7/03/1900,30.40354
8/03/1900,33.38926
9/03/1900,33.86728
10/03/1900,30.2542
11/03/1900,26.92537
12/03/1900,25.9315
13/03/1900,24.97159
14/03/1900,24.04753
15/03/1900,36.55985
16/03/1900,45.48373
17/03/1900,46.97666
18/03/1900,28.74844
19/03/1900,28.23425
20/03/1900,60.42618
21/03/1900,99.06249
22/03/1900,137.2894
23/03/1900,86.89343
24/03/1900,53.92593
25/03/1900,122.5799
26/03/1900,149.7066
27/03/1900,114.563
28/03/1900,82.92395
29/03/1900,79.02974
30/03/1900,77.37804
31/03/1900,73.26049
1/04/1900,71.53294
2/04/1900,74.59714
3/04/1900,120.1446
4/04/1900,209.4396
5/04/1900,195.3307
6/04/1900,225.9721
7/04/1900,120.3972
8/04/1900,111.5611
9/04/1900,106.5048
10/04/1900,125.1345
11/04/1900,179.9932
12/04/1900,217.5678
13/04/1900,173.1974
14/04/1900,155.8336
15/04/1900,347.0425
16/04/1900,1249.726
17/04/1900,1637.715
18/04/1900,991.6984
19/04/1900,621.9027
20/04/1900,472.8212
21/04/1900,378.055
22/04/1900,312.0732
23/04/1900,285.6464
24/04/1900,335.9262
25/04/1900,362.3957
26/04/1900,288.9688
27/04/1900,252.3872
28/04/1900,233.0552
29/04/1900,266.4969
30/04/1900,355.5709
1/05/1900,323.0973
2/05/1900,253.4713
3/05/1900,223.0066
4/05/1900,201.525
5/05/1900,183.5262
6/05/1900,170.9032
7/05/1900,161.1339
8/05/1900,180.6453
9/05/1900,182.2454
10/05/1900,162.9425
11/05/1900,193.5932
12/05/1900,211.5394
13/05/1900,252.4825
14/05/1900,237.0967
15/05/1900,200.4983
16/05/1900,177.2903
17/05/1900,190.6919
18/05/1900,686.1698
19/05/1900,2574.202
20/05/1900,4917.133
21/05/1900,6556.846
22/05/1900,1322.17
23/05/1900,878.7587
24/05/1900,647.2703
25/05/1900,498.3295
26/05/1900,549.8909
27/05/1900,503.0472
28/05/1900,366.5544
29/05/1900,362.0984
30/05/1900,346.0339
31/05/1900,311.8325
1/06/1900,289.5127
2/06/1900,256.9596
3/06/1900,231.7523
4/06/1900,212.1415
5/06/1900,209.8537
6/06/1900,199.9971
7/06/1900,181.2334
8/06/1900,174.5052
9/06/1900,166.2865
10/06/1900,157.9079
11/06/1900,151.7808
12/06/1900,146.2862
13/06/1900,141.2616
14/06/1900,136.7057
15/06/1900,133.9507
16/06/1900,132.222
17/06/1900,127.6325
18/06/1900,126.6013
19/06/1900,147.4754
20/06/1900,154.6294
21/06/1900,155.6814
22/06/1900,154.8017
23/06/1900,312.4579
24/06/1900,485.0585
25/06/1900,678.3813
26/06/1900,783.3109
27/06/1900,626.1591
28/06/1900,1008.843
29/06/1900,1342.966
30/06/1900,1690.759
1/07/1900,1735.709
2/07/1900,1171.675
3/07/1900,785.1937
4/07/1900,594.6269
5/07/1900,475.7322
6/07/1900,394.6506
7/07/1900,335.658
8/07/1900,316.5692
9/07/1900,292.3792
10/07/1900,258.4535
11/07/1900,236.0193
12/07/1900,217.22
13/07/1900,233.799
14/07/1900,269.03
15/07/1900,399.7011
16/07/1900,568.2829
17/07/1900,572.5243
18/07/1900,533.2755
19/07/1900,454.8996
20/07/1900,446.74
21/07/1900,340.8966
22/07/1900,294.9899
23/07/1900,264.0511
24/07/1900,239.0216
25/07/1900,284.9213
26/07/1900,355.4839
27/07/1900,310.1148
28/07/1900,258.2423
29/07/1900,236.0966
30/07/1900,218.6442
31/07/1900,201.1815
1/08/1900,188.3212
2/08/1900,180.8723
3/08/1900,203.886
4/08/1900,424.7112
5/08/1900,515.5269
6/08/1900,406.7625
7/08/1900,386.5167
8/08/1900,733.7345
9/08/1900,740.5616
10/08/1900,636.0094
11/08/1900,422.196
12/08/1900,343.747
13/08/1900,308.6983
14/08/1900,453.4151
15/08/1900,736.9919
16/08/1900,1560.783
17/08/1900,1420.736
18/08/1900,1637.429
19/08/1900,1184.715
20/08/1900,1173.394
21/08/1900,901.1416
22/08/1900,626.4831
23/08/1900,525.2803
24/08/1900,449.8374
25/08/1900,465.6931
26/08/1900,665.1552
27/08/1900,639.4898
28/08/1900,556.814
29/08/1900,510.322
30/08/1900,475.3899
31/08/1900,562.754
1/09/1900,647.6516
2/09/1900,711.5506
3/09/1900,680.2776
4/09/1900,549.4734
5/09/1900,449.6546
6/09/1900,368.4474
7/09/1900,1040.835
8/09/1900,1406.783
9/09/1900,1094.632
10/09/1900,814.7622
11/09/1900,594.3097
12/09/1900,601.794
13/09/1900,728.4273
14/09/1900,812.2527
15/09/1900,808.1961
16/09/1900,579.5512
17/09/1900,446.0556
18/09/1900,366.7704
19/09/1900,384.2432
20/09/1900,354.5747
21/09/1900,297.379
22/09/1900,465.2089
23/09/1900,642.2569
24/09/1900,500.3291
25/09/1900,374.7771
26/09/1900,396.5496
27/09/1900,1084.982
28/09/1900,1329.418
29/09/1900,1176.833
30/09/1900,870.9171
1/10/1900,628.9092
2/10/1900,495.4729
3/10/1900,408.9905
4/10/1900,341.6851
5/10/1900,1275.125
6/10/1900,1409.054
7/10/1900,739.1326
8/10/1900,546.5208
9/10/1900,445.9229
10/10/1900,465.4976
11/10/1900,424.0364
12/10/1900,372.5195
13/10/1900,663.1875
14/10/1900,639.6312
15/10/1900,434.2699
16/10/1900,350.4036
17/10/1900,301.8317
18/10/1900,269.8235
19/10/1900,242.9509
20/10/1900,220.0164
21/10/1900,200.5244
22/10/1900,183.7543
23/10/1900,178.2276
24/10/1900,171.2264
25/10/1900,160.4918
26/10/1900,152.7421
27/10/1900,178.9678
28/10/1900,180.3502
29/10/1900,154.8096
30/10/1900,148.0042
31/10/1900,139.8286
1/11/1900,132.5284
2/11/1900,126.554
3/11/1900,121.5834
4/11/1900,117.7415
5/11/1900,112.4836
6/11/1900,107.8316
7/11/1900,104.1043
8/11/1900,101.0454
9/11/1900,97.5258
10/11/1900,93.13386
11/11/1900,89.88019
12/11/1900,86.81606
13/11/1900,83.89383
14/11/1900,81.10244
15/11/1900,102.623
16/11/1900,110.7217
17/11/1900,92.79917
18/11/1900,85.59687
19/11/1900,95.03822
20/11/1900,134.6253
21/11/1900,120.9734
22/11/1900,131.7915
23/11/1900,88.79414
24/11/1900,84.89401
25/11/1900,81.7806
26/11/1900,78.85205
27/11/1900,76.09936
28/11/1900,73.5125
29/11/1900,71.07881
30/11/1900,68.78159
1/12/1900,66.49777
2/12/1900,64.53244
3/12/1900,64.29882
4/12/1900,65.35181
5/12/1900,70.93284
6/12/1900,64.25632
7/12/1900,56.66633
8/12/1900,54.53677
9/12/1900,60.66667
10/12/1900,78.73873
11/12/1900,75.08401
12/12/1900,66.84134
13/12/1900,74.55346
14/12/1900,79.63034
15/12/1900,65.30333
16/12/1900,63.33432
17/12/1900,60.56719
18/12/1900,59.21152
19/12/1900,57.34097
20/12/1900,55.98333
21/12/1900,53.54574
22/12/1900,51.67324
23/12/1900,49.96984
24/12/1900,48.3496
25/12/1900,46.80647
26/12/1900,45.33601
27/12/1900,43.93919
28/12/1900,42.60698
29/12/1900,41.59349
30/12/1900,40.11673
31/12/1900,38.95938
1/01/1901,39.4589
2/01/1901,47.72091
3/01/1901,51.06565
4/01/1901,63.44256
5/01/1901,61.09966
6/01/1901,59.68502
7/01/1901,53.33889
8/01/1901,54.67325
9/01/1901,55.24553
10/01/1901,58.47188
11/01/1901,45.63234
12/01/1901,71.46349
13/01/1901,86.92991
14/01/1901,90.35837
15/01/1901,76.50135
16/01/1901,84.10767
17/01/1901,87.38655
18/01/1901,60.28696
19/01/1901,56.44447
20/01/1901,54.43518
21/01/1901,60.76313
22/01/1901,64.21736
23/01/1901,57.47298
24/01/1901,53.54059
25/01/1901,51.06463
26/01/1901,49.34838
27/01/1901,56.1342
28/01/1901,60.93519
29/01/1901,57.20658
30/01/1901,51.79987
31/01/1901,47.09009
1/02/1901,45.50302
2/02/1901,44.07192
3/02/1901,42.71036
4/02/1901,41.41386
5/02/1901,40.178
6/02/1901,38.99896
7/02/1901,37.87315
8/02/1901,36.79952
9/02/1901,35.77422
10/02/1901,34.85566
11/02/1901,33.85595
12/02/1901,32.95832
13/02/1901,51.18307
14/02/1901,62.52549
15/02/1901,52.7441
16/02/1901,38.13467
17/02/1901,36.7977
18/02/1901,35.77787
19/02/1901,34.80217
20/02/1901,33.86885
21/02/1901,35.2084
22/02/1901,43.58014
23/02/1901,33.02802
24/02/1901,30.50707
25/02/1901,29.74946
26/02/1901,29.42869
27/02/1901,29.6574
28/02/1901,33.01275
1/03/1901,26.71508
2/03/1901,25.6582
3/03/1901,25.67206
4/03/1901,44.00855
5/03/1901,54.35324
6/03/1901,56.79453
7/03/1901,36.99536
8/03/1901,29.86987
9/03/1901,29.10354
10/03/1901,44.30968
11/03/1901,56.72271
12/03/1901,47.71182
13/03/1901,44.50033
14/03/1901,33.27333
15/03/1901,32.38176
16/03/1901,32.13274
17/03/1901,31.61193
18/03/1901,36.07187
19/03/1901,32.3249
20/03/1901,32.14278
21/03/1901,30.0413
22/03/1901,29.30877
23/03/1901,35.22557
24/03/1901,36.76663
25/03/1901,31.72629
26/03/1901,34.52176
27/03/1901,29.17751
28/03/1901,27.82886
29/03/1901,34.8074
30/03/1901,38.62343
31/03/1901,30.61045
1/04/1901,34.18544
2/04/1901,28.34103
3/04/1901,28.90925
4/04/1901,69.46163
5/04/1901,86.40527
6/04/1901,88.23069
7/04/1901,44.07435
8/04/1901,40.17299
9/04/1901,39.08287
10/04/1901,38.04012
11/04/1901,37.04238
12/04/1901,36.16398
13/04/1901,36.3052
14/04/1901,37.28791
15/04/1901,39.38059
16/04/1901,35.26948
17/04/1901,34.96786
18/04/1901,33.85806
19/04/1901,33.36936
20/04/1901,34.27991
21/04/1901,50.9569
22/04/1901,150.5764
23/04/1901,1735.405
24/04/1901,7733.135
25/04/1901,12906.04
26/04/1901,13657.4
27/04/1901,6147.31
28/04/1901,1562.807
29/04/1901,1023.906
30/04/1901,711.7002
1/05/1901,546.5114
2/05/1901,435.2169
3/05/1901,350.3521
4/05/1901,305.9902
5/05/1901,270.8302
6/05/1901,242.7137
7/05/1901,220.9392
8/05/1901,199.7438
9/05/1901,242.5007
10/05/1901,268.6361
11/05/1901,247.5323
12/05/1901,220.7625
13/05/1901,196.335
14/05/1901,180.044
15/05/1901,170.3856
16/05/1901,161.8992
17/05/1901,154.3472
18/05/1901,147.5916
19/05/1901,141.5013
20/05/1901,136.0025
21/05/1901,217.5958
22/05/1901,281.4036
23/05/1901,213.0046
24/05/1901,184.7537
25/05/1901,170.2684
26/05/1901,177.5948
27/05/1901,194.0957
28/05/1901,180.8486
29/05/1901,176.2829
30/05/1901,169.8036
31/05/1901,157.0748
1/06/1901,212.0153
2/06/1901,237.8951
3/06/1901,271.813
4/06/1901,281.6637
5/06/1901,315.6891
6/06/1901,782.1077
7/06/1901,1210.078
8/06/1901,1471.171
9/06/1901,959.8688
10/06/1901,716.2968
11/06/1901,992.8466
12/06/1901,1499.616
13/06/1901,1351.932
14/06/1901,985.4544
15/06/1901,811.1332
16/06/1901,793.2489
17/06/1901,904.7077
18/06/1901,1323.239
19/06/1901,2991.581
20/06/1901,4859.166
21/06/1901,4296.981
22/06/1901,4486.136
23/06/1901,2560.237
24/06/1901,1492.935
25/06/1901,1106.98
26/06/1901,788.9155
27/06/1901,622.7269
28/06/1901,496.527
29/06/1901,415.8079
30/06/1901,354.5722
1/07/1901,314.4542
2/07/1901,286.3788
3/07/1901,262.6673
4/07/1901,242.4161
5/07/1901,226.0206
6/07/1901,211.6767
7/07/1901,199.0547
8/07/1901,188.3449
9/07/1901,181.5596
10/07/1901,181.9985
11/07/1901,178.2698
12/07/1901,170.3823
13/07/1901,162.4741
14/07/1901,156.9862
15/07/1901,168.796
16/07/1901,202.5738
17/07/1901,236.311
18/07/1901,219.5347
19/07/1901,182.4771
20/07/1901,173.2469
21/07/1901,192.4576
22/07/1901,327.8504
23/07/1901,369.1135
24/07/1901,277.9169
25/07/1901,248.5238
26/07/1901,253.5798
27/07/1901,544.5611
28/07/1901,861.4749
29/07/1901,893.0523
30/07/1901,1099.739
31/07/1901,1084.73
1/08/1901,1096.628
2/08/1901,848.3172
3/08/1901,599.6227
4/08/1901,476.728
5/08/1901,390.0406
6/08/1901,331.3721
7/08/1901,296.0951
8/08/1901,348.5162
9/08/1901,341.5779
10/08/1901,278.5044
11/08/1901,294.8545
12/08/1901,285.6788
13/08/1901,245.8696
14/08/1901,225.1578
15/08/1901,207.1112
16/08/1901,193.8369
17/08/1901,250.1884
18/08/1901,308.2318
19/08/1901,310.2534
20/08/1901,273.7084
21/08/1901,232.9468
22/08/1901,212.849
23/08/1901,196.8506
24/08/1901,191.3455
25/08/1901,302.1314
26/08/1901,343.8039
27/08/1901,262.9487
28/08/1901,929.8874
29/08/1901,1071.938
30/08/1901,634.2963
31/08/1901,1328.409
1/09/1901,892.6575
2/09/1901,540.2635
3/09/1901,471.1033
4/09/1901,435.2437
5/09/1901,454.0183
6/09/1901,392.1271
7/09/1901,309.9303
8/09/1901,317.5036
9/09/1901,418.0481
10/09/1901,391.0774
11/09/1901,303.0668
12/09/1901,263.1819
13/09/1901,238.9903
14/09/1901,218.2537
15/09/1901,200.4065
16/09/1901,184.7765
17/09/1901,174.0593
18/09/1901,166.9426
19/09/1901,258.018
20/09/1901,466.8283
21/09/1901,478.9142
22/09/1901,748.1159
23/09/1901,1747.039
24/09/1901,1487.637
25/09/1901,1011.373
26/09/1901,636.7031
27/09/1901,513.9172
28/09/1901,420.9064
29/09/1901,342.6019
30/09/1901,1525.321
1/10/1901,1952.535
2/10/1901,1128.005
3/10/1901,893.7064
4/10/1901,597.9668
5/10/1901,474.78
6/10/1901,385.7722
7/10/1901,324.5863
8/10/1901,286.3897
9/10/1901,255.9816
10/10/1901,230.5736
11/10/1901,208.7736
12/10/1901,284.6533
13/10/1901,466.2145
14/10/1901,435.2382
15/10/1901,314.4141
16/10/1901,274.8176
17/10/1901,243.7034
18/10/1901,218.2863
19/10/1901,196.7498
20/10/1901,188.1504
21/10/1901,196.4286
22/10/1901,183.9737
23/10/1901,174.8689
24/10/1901,157.466
25/10/1901,149.2714
26/10/1901,142.0682
27/10/1901,192.3518
28/10/1901,405.0309
29/10/1901,522.42
30/10/1901,408.4549
31/10/1901,298.7641
1/11/1901,253.3868
2/11/1901,224.9772
3/11/1901,201.9677
4/11/1901,182.4747
5/11/1901,314.2484
6/11/1901,394.5635
7/11/1901,300.0356
8/11/1901,233.9324
9/11/1901,205.6866
10/11/1901,184.7861
11/11/1901,170.2149
12/11/1901,158.9772
13/11/1901,149.4619
14/11/1901,140.9351
15/11/1901,136.9061
16/11/1901,135.2558
17/11/1901,145.0247
18/11/1901,121.0652
19/11/1901,115.9632
20/11/1901,113.1023
21/11/1901,105.1875
22/11/1901,100.2198
23/11/1901,95.96004
24/11/1901,91.99274
25/11/1901,88.29222
26/11/1901,84.84227
27/11/1901,81.6689
28/11/1901,78.79694
29/11/1901,75.75904
30/11/1901,74.3048
1/12/1901,73.66998
2/12/1901,76.72136
3/12/1901,67.70176
4/12/1901,64.93165
5/12/1901,62.55086
6/12/1901,60.29759
7/12/1901,58.2529
8/12/1901,56.86406
9/12/1901,54.2278
10/12/1901,52.40062
11/12/1901,50.66185
12/12/1901,49.00682
13/12/1901,47.43143
14/12/1901,45.93146
15/12/1901,44.50289
16/12/1901,43.14194
17/12/1901,41.8437
18/12/1901,40.60528
19/12/1901,39.72314
20/12/1901,38.97968
21/12/1901,37.67334
22/12/1901,36.20004
23/12/1901,49.36721
24/12/1901,56.46812
25/12/1901,45.02572
26/12/1901,40.01601
27/12/1901,37.96925
28/12/1901,36.90558
29/12/1901,35.88889
30/12/1901,34.9149
31/12/1901,34.08205
1/01/1902,40.77124
2/01/1902,46.06075
3/01/1902,41.93766
4/01/1902,43.76242
5/01/1902,110.397
6/01/1902,151.8295
7/01/1902,180.3288
8/01/1902,78.18113
9/01/1902,64.45145
10/01/1902,59.7602
11/01/1902,57.52232
12/01/1902,55.41416
13/01/1902,53.42783
14/01/1902,67.56804
15/01/1902,79.05258
16/01/1902,69.10637
17/01/1902,58.15133
18/01/1902,55.75368
19/01/1902,53.75302
20/01/1902,51.86582
21/01/1902,50.08169
22/01/1902,48.39464
23/01/1902,48.72587
24/01/1902,49.40489
25/01/1902,46.49428
26/01/1902,44.4979
27/01/1902,44.25259
28/01/1902,44.49322
29/01/1902,49.82481
30/01/1902,43.96901
31/01/1902,39.4047
1/02/1902,38.25814
2/02/1902,37.16324
3/02/1902,36.11759
4/02/1902,35.11826
5/02/1902,34.16245
6/02/1902,33.24776
7/02/1902,32.37211
8/02/1902,31.53312
9/02/1902,30.72862
10/02/1902,29.95667
11/02/1902,29.2155
12/02/1902,28.97266
13/02/1902,28.15735
14/02/1902,28.92084
15/02/1902,35.33056
16/02/1902,25.26814
17/02/1902,24.12783
18/02/1902,23.18186
19/02/1902,22.24565
20/02/1902,21.38166
21/02/1902,20.54804
22/02/1902,19.74326
23/02/1902,18.96607
24/02/1902,18.21553
25/02/1902,31.77534
26/02/1902,51.66256
27/02/1902,58.4858
28/02/1902,34.24694
1/03/1902,31.72601
2/03/1902,27.86111
3/03/1902,26.67212
4/03/1902,25.67082
5/03/1902,24.70506
6/03/1902,23.77326
7/03/1902,22.87372
8/03/1902,22.00504
9/03/1902,21.16586
10/03/1902,20.35468
11/03/1902,19.5703
12/03/1902,18.81161
13/03/1902,18.07754
14/03/1902,17.36707
15/03/1902,16.67924
16/03/1902,16.01321
17/03/1902,15.36805
18/03/1902,14.74297
19/03/1902,14.40383
20/03/1902,14.31566
21/03/1902,15.32858
22/03/1902,12.74038
23/03/1902,12.1954
24/03/1902,11.66623
25/03/1902,11.15253
26/03/1902,32.34257
27/03/1902,57.76753
28/03/1902,131.2386
29/03/1902,465.3303
30/03/1902,1287.997
31/03/1902,171.7638
1/04/1902,66.5509
2/04/1902,63.29892
3/04/1902,84.80728
4/04/1902,93.64173
5/04/1902,73.09266
6/04/1902,69.19952
7/04/1902,66.44392
8/04/1902,73.68738
9/04/1902,77.01112
10/04/1902,68.66791
11/04/1902,64.85676
12/04/1902,63.19532
13/04/1902,60.30301
14/04/1902,58.29201
15/04/1902,56.42115
16/04/1902,54.64931
17/04/1902,52.96933
18/04/1902,51.37466
19/04/1902,49.85908
20/04/1902,48.41571
21/04/1902,47.04111
22/04/1902,45.73361
23/04/1902,44.48619
24/04/1902,43.29331
25/04/1902,42.15323
26/04/1902,46.9453
27/04/1902,59.45219
28/04/1902,56.66521
29/04/1902,48.76037
30/04/1902,45.96011
1/05/1902,42.83913
2/05/1902,41.88302
3/05/1902,40.63647
4/05/1902,39.62619
5/05/1902,38.65703
6/05/1902,37.72695
7/05/1902,36.8346
8/05/1902,37.06393
9/05/1902,39.83419
10/05/1902,64.66608
11/05/1902,73.55085
12/05/1902,56.75567
13/05/1902,78.54046
14/05/1902,75.24912
15/05/1902,71.33099
16/05/1902,82.50375
17/05/1902,68.59753
18/05/1902,63.39603
19/05/1902,64.37173
20/05/1902,62.09845
21/05/1902,61.27743
22/05/1902,56.01872
23/05/1902,54.33386
24/05/1902,52.80863
25/05/1902,51.36097
26/05/1902,49.98501
27/05/1902,48.67547
28/05/1902,47.427
29/05/1902,46.24225
30/05/1902,59.85223
31/05/1902,67.74955
1/06/1902,87.47443
2/06/1902,91.71218
3/06/1902,65.07089
4/06/1902,63.82851
5/06/1902,62.74249
6/06/1902,61.90366
7/06/1902,63.43486
8/06/1902,63.01418
9/06/1902,67.74982
10/06/1902,84.18769
11/06/1902,115.2296
12/06/1902,123.0551
13/06/1902,89.20352
14/06/1902,84.50773
15/06/1902,78.06247
16/06/1902,78.10243
17/06/1902,79.8826
18/06/1902,111.2651
19/06/1902,158.702
20/06/1902,191.1422
21/06/1902,256.8267
22/06/1902,422.3256
23/06/1902,461.5012
24/06/1902,344.3281
25/06/1902,266.382
26/06/1902,232.4985
27/06/1902,205.8271
28/06/1902,185.0695
29/06/1902,171.0315
30/06/1902,160.3605
1/07/1902,151.1005
2/07/1902,142.9821
3/07/1902,135.8045
4/07/1902,129.4144
5/07/1902,125.8154
6/07/1902,149.7072
7/07/1902,186.7198
8/07/1902,173.6881
9/07/1902,164.3898
10/07/1902,139.5607
11/07/1902,131.5044
12/07/1902,125.2436
13/07/1902,119.9976
14/07/1902,115.2942
15/07/1902,111.0163
16/07/1902,107.1008
17/07/1902,103.4976
18/07/1902,100.1681
19/07/1902,97.09195
20/07/1902,107.0839
21/07/1902,110.3515
22/07/1902,101.2003
23/07/1902,150.877
24/07/1902,168.3585
25/07/1902,132.9659
26/07/1902,121.8044
27/07/1902,115.9808
28/07/1902,112.6344
29/07/1902,107.9907
30/07/1902,103.9085
31/07/1902,100.7077
1/08/1902,97.71629
2/08/1902,106.7622
3/08/1902,170.2964
4/08/1902,218.377
5/08/1902,176.518
6/08/1902,156.2627
7/08/1902,159.7113
8/08/1902,155.3884
9/08/1902,156.5747
10/08/1902,136.7901
11/08/1902,128.5117
12/08/1902,138.7454
13/08/1902,140.1475
14/08/1902,127.5341
15/08/1902,119.6212
16/08/1902,115.0038
17/08/1902,110.8632
18/08/1902,107.0304
19/08/1902,103.4769
20/08/1902,100.1695
21/08/1902,97.08116
22/08/1902,94.19644
23/08/1902,92.42826
24/08/1902,128.997
25/08/1902,143.6919
26/08/1902,116.247
27/08/1902,106.5952
28/08/1902,100.2215
29/08/1902,96.83239
30/08/1902,93.77073
31/08/1902,90.90122
1/09/1902,88.60402
2/09/1902,87.44514
3/09/1902,105.2937
4/09/1902,112.6253
5/09/1902,96.08244
6/09/1902,92.4799
7/09/1902,88.94696
8/09/1902,84.54578
9/09/1902,82.24298
10/09/1902,80.31952
11/09/1902,167.5283
12/09/1902,294.0382
13/09/1902,272.835
14/09/1902,235.5883
15/09/1902,285.511
16/09/1902,451.3443
17/09/1902,590.1439
18/09/1902,325.4719
19/09/1902,405.0977
20/09/1902,492.6723
21/09/1902,417.779
22/09/1902,313.3494
23/09/1902,275.0913
24/09/1902,244.0472
25/09/1902,218.4622
26/09/1902,199.1684
27/09/1902,407.9967
28/09/1902,461.7789
29/09/1902,307.9015
30/09/1902,250.1046
1/10/1902,222.9121
